date,pm10_avg,pm25_avg,aqi,aqi_category,temp_max,temp_min,temp_mean,wind_speed_max,wind_speed_mean,humidity_mean,precipitation,air_pollution_Delhi,N95_mask,air_purifier,breathing_problem,AQI_Delhi,year,month,season
2016-08-05,141.0,34.275,58,Satisfactory,31.3,27.1,28.63,17.38,11.88,84.84,1.0,0,0,2,55,0,2016,8,Monsoon
2016-08-06,127.5,29.575,49,Good,33.05,26.05,28.87,14.24,9.8,79.84,2.7,0,0,2,55,0,2016,8,Monsoon
2016-08-07,158.0,34.6,59,Satisfactory,32.5,26.85,28.97,17.64,11.33,81.21,4.7,0,0,2,0,0,2016,8,Monsoon
2016-08-08,96.8,30.22,51,Satisfactory,30.55,25.95,27.81,18.36,11.12,84.85,6.3,0,0,2,0,0,2016,8,Monsoon
2016-08-09,71.5,29.48,49,Good,30.4,25.85,27.32,14.69,11.06,87.68,10.5,0,0,2,0,0,2016,8,Monsoon
2016-08-10,36.25,22.98,38,Good,30.45,25.2,26.86,10.32,7.49,89.54,14.1,0,0,2,0,0,2016,8,Monsoon
2016-08-11,89.15,60.760000000000005,104,Moderate,30.75,25.15,27.26,8.64,5.05,88.8,11.9,0,0,2,0,0,2016,8,Monsoon
2016-08-12,131.5,48.06,80,Satisfactory,31.8,25.35,27.79,5.8,3.55,88.24,11.4,0,0,2,0,0,2016,8,Monsoon
2016-08-13,111.85,38.38,65,Satisfactory,30.95,25.3,27.7,12.52,6.45,89.32,13.9,0,0,2,0,0,2016,8,Monsoon
2016-08-14,279.0,38.975,66,Satisfactory,33.1,25.95,29.03,15.84,11.08,79.61,2.6,0,0,3,0,0,2016,8,Monsoon
2016-08-15,309.8,36.0,61,Satisfactory,33.45,26.0,29.47,17.4,13.48,72.65,0.8,0,0,3,0,0,2016,8,Monsoon
2016-08-16,335.5,62.620000000000005,110,Moderate,29.85,26.4,28.14,17.7,6.82,75.8,0.2,0,0,3,0,0,2016,8,Monsoon
2016-08-17,200.0,48.14,81,Satisfactory,30.1,25.85,27.76,7.57,4.67,87.29,7.1,0,0,3,0,0,2016,8,Monsoon
2016-08-18,205.5,55.760000000000005,93,Satisfactory,32.3,25.9,28.96,10.5,6.07,82.4,1.3,0,0,3,0,0,2016,8,Monsoon
2016-08-19,132.0,39.56,67,Satisfactory,31.6,26.3,28.67,22.1,13.63,80.24,2.9,0,0,3,0,0,2016,8,Monsoon
2016-08-20,88.35,20.225,34,Good,30.65,25.45,27.95,16.75,12.02,77.72,0.0,0,0,3,0,0,2016,8,Monsoon
2016-08-21,106.0,22.98,38,Good,31.6,24.2,27.92,16.06,9.75,78.63,0.0,0,0,3,65,0,2016,8,Monsoon
2016-08-22,124.1,35.12,59,Satisfactory,31.05,25.85,28.47,11.25,7.5,81.53,0.1,0,0,3,65,0,2016,8,Monsoon
2016-08-23,140.5,32.32,55,Satisfactory,29.7,26.15,27.33,19.08,14.07,84.66,12.8,0,0,3,65,0,2016,8,Monsoon
2016-08-24,178.4,28.85,48,Good,32.35,25.55,28.41,10.99,7.38,84.95,1.3,0,0,3,65,0,2016,8,Monsoon
2016-08-25,216.3,43.25,73,Satisfactory,32.95,26.1,28.94,11.72,4.6,82.48,1.5,0,0,3,65,0,2016,8,Monsoon
2016-08-26,254.2,32.7,55,Satisfactory,32.5,25.05,28.42,14.51,8.35,85.76,6.5,0,0,3,65,0,2016,8,Monsoon
2016-08-27,292.1,40.0,67,Satisfactory,32.95,26.35,28.98,12.29,7.52,83.93,6.3,0,0,3,65,0,2016,8,Monsoon
2016-08-28,330.0,70.95,137,Moderate,31.75,25.55,27.48,12.22,5.25,88.95,13.7,0,0,2,82,0,2016,8,Monsoon
2016-08-29,126.0,41.1,69,Satisfactory,31.45,24.45,27.14,7.52,3.35,88.33,24.3,0,0,2,82,0,2016,8,Monsoon
2016-08-30,59.0,29.0,48,Good,30.05,25.0,26.8,9.45,6.05,90.56,18.5,0,0,2,82,0,2016,8,Monsoon
2016-08-31,80.25,26.380000000000003,44,Good,31.3,24.5,27.02,8.83,5.86,87.78,7.3,0,0,2,82,0,2016,8,Monsoon
2016-09-01,171.5,137.07999999999998,314,Very Poor,31.7,25.15,28.23,17.28,10.74,80.19,0.4,0,0,2,82,0,2016,9,Post-Monsoon
2016-09-02,310.0,388.625,456,Severe,31.35,25.6,28.24,21.41,15.51,73.94,0.2,0,0,2,82,0,2016,9,Post-Monsoon
2016-09-03,348.6,46.650000000000006,78,Satisfactory,32.0,24.75,28.2,16.3,13.69,73.49,0.0,0,0,2,82,0,2016,9,Post-Monsoon
2016-09-04,319.65,36.2,61,Satisfactory,31.65,24.4,27.96,17.76,14.59,71.59,0.1,0,0,2,100,0,2016,9,Post-Monsoon
2016-09-05,344.0,39.64,67,Satisfactory,31.65,25.3,28.27,21.48,15.56,69.59,0.0,0,0,2,100,0,2016,9,Post-Monsoon
2016-09-06,333.0,47.3,79,Satisfactory,32.1,24.9,28.31,16.6,12.87,68.27,0.0,0,0,2,100,0,2016,9,Post-Monsoon
2016-09-07,328.0,48.75,82,Satisfactory,32.1,25.2,28.46,16.3,12.1,68.26,0.1,0,0,2,100,0,2016,9,Post-Monsoon
2016-09-08,331.0,50.02,84,Satisfactory,33.05,25.1,28.8,16.04,12.41,67.73,0.0,0,0,2,100,0,2016,9,Post-Monsoon
2016-09-09,268.5,38.38,65,Satisfactory,33.1,25.55,29.05,17.11,13.32,64.86,0.0,0,0,2,100,0,2016,9,Post-Monsoon
2016-09-10,227.3,38.44,65,Satisfactory,32.95,25.45,28.94,15.58,11.5,64.26,0.0,0,0,2,100,0,2016,9,Post-Monsoon
2016-09-11,222.5,38.379999999999995,65,Satisfactory,32.5,25.5,28.84,16.18,11.28,64.91,0.0,0,0,3,69,0,2016,9,Post-Monsoon
2016-09-12,242.5,51.44,86,Satisfactory,33.0,25.1,29.03,9.18,6.52,70.0,0.0,0,0,3,69,0,2016,9,Post-Monsoon
2016-09-13,156.0,42.08,71,Satisfactory,31.9,24.2,27.93,9.18,6.5,78.59,0.1,0,0,3,69,0,2016,9,Post-Monsoon
2016-09-14,266.5,75.72,153,Moderate,33.1,25.0,28.69,8.79,4.68,75.48,0.0,0,0,3,69,0,2016,9,Post-Monsoon
2016-09-15,253.5,61.95,107,Moderate,33.6,25.25,29.09,11.59,5.67,72.6,0.0,0,0,3,69,0,2016,9,Post-Monsoon
2016-09-16,289.5,81.26,171,Moderate,32.75,24.05,28.7,7.41,4.29,73.12,0.0,0,0,3,69,0,2016,9,Post-Monsoon
2016-09-17,225.5,79.92,167,Moderate,33.05,24.5,28.71,11.17,6.6,76.06,0.0,0,0,3,69,0,2016,9,Post-Monsoon
2016-09-18,217.5,89.17999999999999,197,Moderate,33.25,24.45,29.01,6.88,3.82,74.09,0.0,0,0,6,60,0,2016,9,Post-Monsoon
2016-09-19,407.5,128.2,307,Very Poor,34.65,25.35,29.98,7.64,5.26,66.62,0.0,0,0,6,60,0,2016,9,Post-Monsoon
2016-09-20,265.0,87.44,192,Moderate,34.4,26.1,29.62,15.95,10.23,72.47,0.0,0,0,6,60,0,2016,9,Post-Monsoon
2016-09-21,99.2,34.62,59,Satisfactory,30.2,23.95,26.96,19.16,13.05,83.9,2.0,0,0,6,60,0,2016,9,Post-Monsoon
2016-09-22,174.5,50.1,84,Satisfactory,31.9,22.9,27.41,9.0,5.03,77.6,0.0,0,0,6,60,0,2016,9,Post-Monsoon
2016-09-23,144.0,56.17999999999999,94,Satisfactory,31.85,24.5,28.1,9.45,6.01,77.96,0.2,0,0,6,60,0,2016,9,Post-Monsoon
2016-09-24,152.5,70.92,137,Moderate,31.75,23.6,27.61,9.0,6.04,76.32,0.0,0,0,6,60,0,2016,9,Post-Monsoon
2016-09-25,236.0,79.47999999999999,165,Moderate,32.55,24.3,28.17,10.18,5.67,75.47,0.2,5,0,4,65,0,2016,9,Post-Monsoon
2016-09-26,146.0,50.82,85,Satisfactory,32.8,24.4,28.49,10.7,6.09,74.59,0.0,5,0,4,65,0,2016,9,Post-Monsoon
2016-09-27,190.16666666666669,118.3,294,Poor,33.75,24.25,29.12,9.79,5.72,69.76,0.0,5,0,4,65,0,2016,9,Post-Monsoon
2016-09-28,234.33333333333337,89.53333333333335,198,Moderate,33.25,24.9,29.0,9.03,5.71,73.84,0.1,5,0,4,65,0,2016,9,Post-Monsoon
2016-09-29,183.66666666666663,72.83333333333333,143,Moderate,33.55,24.45,29.1,8.16,4.3,71.64,0.0,5,0,4,65,0,2016,9,Post-Monsoon
2016-09-30,238.66666666666663,108.91666666666669,263,Poor,33.75,25.65,29.75,10.69,5.72,70.89,0.0,5,0,4,65,0,2016,9,Post-Monsoon
2016-10-01,202.33333333333337,69.03333333333333,131,Moderate,33.85,26.3,29.74,9.26,6.18,73.47,0.3,5,0,4,65,0,2016,10,Post-Monsoon
2016-10-02,236.33333333333337,96.68333333333334,223,Poor,33.15,25.45,29.34,12.23,4.93,76.78,1.7,0,0,5,0,0,2016,10,Post-Monsoon
2016-10-03,276.6666666666667,136.16666666666666,313,Very Poor,33.05,25.5,29.07,7.57,4.04,77.68,1.7,0,0,5,0,0,2016,10,Post-Monsoon
2016-10-04,149.83333333333334,80.38,168,Moderate,31.45,24.7,27.97,8.5,5.3,81.46,7.7,0,0,5,0,0,2016,10,Post-Monsoon
2016-10-05,239.33333333333337,106.11666666666667,254,Poor,31.85,24.3,28.19,7.09,4.38,77.96,0.0,0,0,5,0,0,2016,10,Post-Monsoon
2016-10-06,261.3333333333333,103.63333333333333,246,Poor,33.65,24.25,28.54,11.73,6.33,71.83,0.0,0,0,5,0,0,2016,10,Post-Monsoon
2016-10-07,312.3333333333333,100.35,235,Poor,33.9,23.15,28.29,15.63,7.67,65.44,0.0,0,0,5,0,0,2016,10,Post-Monsoon
2016-10-08,342.0,120.36666666666667,301,Very Poor,34.05,21.75,28.06,10.01,5.69,63.61,0.0,0,0,5,0,0,2016,10,Post-Monsoon
2016-10-09,342.6666666666667,104.25,248,Poor,32.65,22.75,27.32,10.74,6.95,57.97,0.0,6,0,5,67,0,2016,10,Post-Monsoon
2016-10-10,334.6666666666667,113.25,278,Poor,33.4,19.7,26.58,14.28,9.26,51.58,0.0,6,0,5,67,0,2016,10,Post-Monsoon
2016-10-11,317.3333333333333,130.81666666666666,309,Very Poor,33.7,19.3,26.42,15.31,9.52,49.59,0.0,6,0,5,67,0,2016,10,Post-Monsoon
2016-10-12,300.3333333333333,75.64999999999999,153,Moderate,34.0,18.3,26.07,14.76,9.24,47.05,0.0,6,0,5,67,0,2016,10,Post-Monsoon
2016-10-13,322.0,76.16666666666667,154,Moderate,33.35,17.3,25.32,11.3,7.34,47.42,0.0,6,0,5,67,0,2016,10,Post-Monsoon
2016-10-14,371.3333333333333,115.01666666666668,284,Poor,32.95,17.5,25.35,11.75,7.33,52.86,0.0,6,0,5,67,0,2016,10,Post-Monsoon
2016-10-15,344.0,104.35,248,Poor,33.1,17.9,25.51,10.19,7.58,52.08,0.0,6,0,5,67,0,2016,10,Post-Monsoon
2016-10-16,380.6666666666667,122.31666666666666,303,Very Poor,33.1,18.4,25.7,12.18,7.4,51.56,0.0,0,0,7,69,0,2016,10,Post-Monsoon
2016-10-17,377.0,127.2,306,Very Poor,32.65,17.2,24.77,11.53,7.16,51.65,0.0,0,0,7,69,0,2016,10,Post-Monsoon
2016-10-18,354.6666666666667,109.35,265,Poor,32.95,17.15,24.93,10.23,6.65,53.46,0.0,0,0,7,69,0,2016,10,Post-Monsoon
2016-10-19,371.3333333333333,104.31666666666666,248,Poor,33.65,18.7,25.51,14.17,9.4,41.57,0.0,0,0,7,69,0,2016,10,Post-Monsoon
2016-10-20,402.5,92.84,210,Poor,33.35,19.7,25.88,15.78,10.87,42.64,0.0,0,0,7,69,0,2016,10,Post-Monsoon
2016-10-21,364.0,94.8,217,Poor,33.65,19.8,25.89,17.39,11.27,45.91,0.0,0,0,7,69,0,2016,10,Post-Monsoon
2016-10-22,425.0,147.56666666666666,322,Very Poor,32.7,18.85,25.31,20.63,11.54,48.52,0.0,0,0,7,69,0,2016,10,Post-Monsoon
2016-10-23,390.0,128.43333333333334,307,Very Poor,32.65,18.45,25.19,17.56,9.68,49.17,0.0,10,0,15,83,0,2016,10,Post-Monsoon
2016-10-24,355.0,144.84,320,Very Poor,32.85,19.45,25.35,16.62,10.35,49.21,0.0,10,0,15,83,0,2016,10,Post-Monsoon
2016-10-25,411.0,181.2,348,Very Poor,32.7,17.35,24.91,13.0,7.17,55.1,0.0,10,0,15,83,0,2016,10,Post-Monsoon
2016-10-26,504.3333333333333,266.4,407,Severe,31.75,16.25,23.93,13.1,8.77,54.67,0.0,10,0,15,83,0,2016,10,Post-Monsoon
2016-10-27,468.3333333333333,311.6666666666667,425,Severe,30.95,16.75,23.72,11.92,7.73,48.57,0.0,10,0,15,83,0,2016,10,Post-Monsoon
2016-10-28,581.3333333333334,289.3333333333333,417,Severe,30.95,17.95,23.84,8.91,5.7,50.0,0.0,10,0,15,83,0,2016,10,Post-Monsoon
2016-10-29,542.0,300.5,421,Severe,30.25,16.45,23.34,9.45,6.37,61.71,0.0,10,0,15,83,0,2016,10,Post-Monsoon
2016-10-30,526.3333333333334,409.8333333333333,464,Severe,29.65,18.8,23.65,9.59,5.65,62.09,0.0,79,61,86,0,84,2016,10,Post-Monsoon
2016-10-31,609.6666666666666,373.3333333333333,450,Severe,29.35,15.8,22.73,9.57,5.99,63.88,0.0,79,61,86,0,84,2016,10,Post-Monsoon
2016-11-01,664.6666666666666,556.6666666666666,500,Severe,29.7,16.25,23.14,9.42,6.18,63.51,0.0,79,61,86,0,84,2016,11,Post-Monsoon
2016-11-02,464.5,397.125,459,Severe,29.75,15.5,23.07,8.16,5.74,63.12,0.0,79,61,86,0,84,2016,11,Post-Monsoon
2016-11-03,558.0,327.25,432,Severe,29.8,15.45,22.63,10.95,6.67,63.12,0.0,79,61,86,0,84,2016,11,Post-Monsoon
2016-11-04,783.6666666666666,694.75,500,Severe,29.5,15.75,22.54,15.02,8.45,62.15,0.0,79,61,86,0,84,2016,11,Post-Monsoon
2016-11-05,812.0,757.125,500,Severe,29.5,15.0,22.3,10.8,7.13,59.66,0.0,79,61,86,0,84,2016,11,Post-Monsoon
2016-11-06,548.25,451.75,481,Severe,29.5,15.6,22.13,16.3,9.49,57.04,0.0,100,100,100,0,100,2016,11,Post-Monsoon
2016-11-07,483.75,344.125,438,Severe,29.3,17.15,22.38,17.71,12.93,49.51,0.0,100,100,100,0,100,2016,11,Post-Monsoon
2016-11-08,453.75,312.625,426,Severe,29.55,15.1,21.71,13.89,9.48,51.24,0.0,100,100,100,0,100,2016,11,Post-Monsoon
2016-11-09,452.25,286.7142857142857,416,Severe,29.3,13.3,21.02,9.98,7.15,58.52,0.0,100,100,100,0,100,2016,11,Post-Monsoon
2016-11-10,460.25,307.85714285714283,424,Severe,28.9,13.75,20.98,9.53,7.39,63.92,0.0,100,100,100,0,100,2016,11,Post-Monsoon
2016-11-11,393.5,244.1428571428571,396,Very Poor,29.35,14.75,21.67,10.01,7.6,59.69,0.0,100,100,100,0,100,2016,11,Post-Monsoon
2016-11-12,350.75,176.70000000000002,344,Very Poor,28.55,15.6,21.94,8.71,4.87,58.33,0.0,100,100,100,0,100,2016,11,Post-Monsoon
2016-11-13,410.0,198.6428571428571,361,Very Poor,27.7,17.0,21.88,7.99,4.72,61.32,0.0,17,0,16,0,33,2016,11,Post-Monsoon
2016-11-14,344.75,202.71428571428572,364,Very Poor,27.25,16.95,21.36,9.39,6.74,51.69,0.0,17,0,16,0,33,2016,11,Post-Monsoon
2016-11-15,479.25,301.0,421,Severe,27.1,14.05,20.09,12.54,8.7,52.27,0.0,17,0,16,0,33,2016,11,Post-Monsoon
2016-11-16,350.0,183.42857142857144,349,Very Poor,27.55,14.05,20.05,18.4,12.48,50.38,0.0,17,0,16,0,33,2016,11,Post-Monsoon
2016-11-17,359.0,190.31428571428572,355,Very Poor,27.15,14.4,20.1,14.08,10.4,55.05,0.0,17,0,16,0,33,2016,11,Post-Monsoon
2016-11-18,394.5,199.5,362,Very Poor,26.9,13.1,19.57,9.5,7.0,57.75,0.0,17,0,16,0,33,2016,11,Post-Monsoon
2016-11-19,334.0,217.83333333333337,376,Very Poor,27.65,13.25,19.71,10.14,6.41,62.08,0.0,17,0,16,0,33,2016,11,Post-Monsoon
2016-11-20,437.5,240.57142857142856,393,Very Poor,28.7,13.0,20.4,10.82,7.1,59.66,0.0,9,0,12,0,21,2016,11,Post-Monsoon
2016-11-21,398.5,162.71428571428572,334,Very Poor,28.8,13.25,20.58,14.88,9.88,53.21,0.0,9,0,12,0,21,2016,11,Post-Monsoon
2016-11-22,380.0,173.28571428571428,342,Very Poor,28.15,14.8,20.75,12.24,10.45,57.67,0.0,9,0,12,0,21,2016,11,Post-Monsoon
2016-11-23,497.0,339.0,436,Severe,27.85,13.0,20.03,15.53,10.19,56.44,0.0,9,0,12,0,21,2016,11,Post-Monsoon
2016-11-24,356.0,128.45714285714286,307,Very Poor,28.75,15.3,21.3,23.11,17.8,43.21,0.0,9,0,12,0,21,2016,11,Post-Monsoon
2016-11-25,292.75,104.05714285714284,247,Poor,29.45,16.9,22.0,22.37,17.41,38.64,0.0,9,0,12,0,21,2016,11,Post-Monsoon
2016-11-26,318.75,117.36666666666667,291,Poor,29.2,15.7,21.54,20.81,14.81,41.73,0.0,9,0,12,0,21,2016,11,Post-Monsoon
2016-11-27,258.25,107.92857142857144,260,Poor,28.1,16.15,20.95,15.99,12.64,40.68,0.0,11,0,12,0,29,2016,11,Post-Monsoon
2016-11-28,484.0,250.42857142857144,401,Severe,26.5,11.2,18.68,9.69,6.2,55.05,0.0,11,0,12,0,29,2016,11,Post-Monsoon
2016-11-29,411.5,264.2857142857143,407,Severe,26.3,12.25,19.08,9.59,8.12,71.47,0.0,11,0,12,0,29,2016,11,Post-Monsoon
2016-11-30,377.0,267.85714285714283,408,Severe,26.0,14.2,19.9,9.18,5.95,75.21,0.0,11,0,12,0,29,2016,11,Post-Monsoon
2016-12-01,412.0,265.0,407,Severe,25.35,13.75,19.27,9.23,5.76,71.84,0.0,11,0,12,0,29,2016,12,Winter
2016-12-02,304.1,184.16666666666663,350,Very Poor,25.6,11.55,18.22,7.95,6.61,61.82,0.0,11,0,12,0,29,2016,12,Winter
2016-12-03,396.6666666666667,273.3333333333333,410,Severe,25.2,10.8,17.75,9.69,7.53,58.98,0.0,11,0,12,0,29,2016,12,Winter
2016-12-04,422.25,231.42857142857144,386,Very Poor,25.35,11.3,18.03,10.64,8.06,63.24,0.0,5,0,11,0,20,2016,12,Winter
2016-12-05,526.5,354.57142857142856,442,Severe,25.25,11.45,18.16,9.11,5.75,68.12,0.0,5,0,11,0,20,2016,12,Winter
2016-12-06,446.25,298.57142857142856,420,Severe,24.7,11.05,18.19,6.64,4.83,71.71,0.0,5,0,11,0,20,2016,12,Winter
2016-12-07,350.0,257.57142857142856,404,Severe,24.4,10.9,17.79,6.95,4.21,73.33,0.0,5,0,11,0,20,2016,12,Winter
2016-12-08,447.0,300.85714285714283,421,Severe,25.2,11.4,18.21,8.83,4.39,71.08,0.0,5,0,11,0,20,2016,12,Winter
2016-12-09,274.5,212.0,371,Very Poor,25.65,11.85,18.63,9.37,7.77,73.98,0.0,5,0,11,0,20,2016,12,Winter
2016-12-10,240.33333333333337,192.16666666666663,356,Very Poor,25.7,12.7,19.24,9.61,5.69,71.22,0.0,5,0,11,0,20,2016,12,Winter
2016-12-11,329.0,226.0,382,Very Poor,25.4,12.4,18.7,9.5,6.99,67.92,0.0,6,0,8,53,0,2016,12,Winter
2016-12-12,363.5,193.1428571428571,357,Very Poor,24.45,12.25,18.13,12.07,7.29,71.89,0.0,6,0,8,53,0,2016,12,Winter
2016-12-13,289.0,150.57142857142858,324,Very Poor,23.85,12.5,17.36,12.03,9.28,69.26,0.0,6,0,8,53,0,2016,12,Winter
2016-12-14,293.5,173.42857142857142,342,Very Poor,23.3,10.95,16.36,18.04,11.39,61.19,0.0,6,0,8,53,0,2016,12,Winter
2016-12-15,382.0,216.42857142857144,374,Very Poor,22.65,8.4,15.34,9.93,7.63,64.46,0.0,6,0,8,53,0,2016,12,Winter
2016-12-16,395.25,238.8571428571429,392,Very Poor,22.3,9.15,15.25,11.02,8.02,66.49,0.0,6,0,8,53,0,2016,12,Winter
2016-12-17,402.75,236.71428571428572,390,Very Poor,22.15,9.0,15.03,10.51,8.37,63.82,0.0,6,0,8,53,0,2016,12,Winter
2016-12-18,436.25,254.0,403,Severe,23.15,8.7,15.29,15.12,11.08,63.02,0.0,9,0,9,0,0,2016,12,Winter
2016-12-19,292.5,182.71428571428572,349,Very Poor,24.35,12.1,17.24,21.12,16.74,56.96,0.0,9,0,9,0,0,2016,12,Winter
2016-12-20,255.75,125.17142857142858,305,Very Poor,24.9,11.7,17.35,18.2,14.78,52.13,0.0,9,0,9,0,0,2016,12,Winter
2016-12-21,389.0,192.28571428571428,356,Very Poor,23.15,9.95,16.46,11.79,7.55,59.92,0.0,9,0,9,0,0,2016,12,Winter
2016-12-22,589.75,408.8571428571428,464,Severe,23.85,10.35,16.72,5.69,3.16,67.81,0.0,9,0,9,0,0,2016,12,Winter
2016-12-23,761.25,570.4,500,Severe,23.8,9.5,16.12,12.73,9.6,72.94,0.0,9,0,9,0,0,2016,12,Winter
2016-12-24,367.25,253.4,402,Severe,21.6,11.95,16.19,13.39,9.05,78.11,0.0,9,0,9,0,0,2016,12,Winter
2016-12-25,303.75,169.8,339,Very Poor,22.6,11.4,16.08,13.49,11.47,73.2,0.0,9,0,8,0,0,2016,12,Winter
2016-12-26,385.5,238.4,391,Very Poor,22.95,9.7,15.68,12.68,10.22,63.33,0.0,9,0,8,0,0,2016,12,Winter
2016-12-27,494.75,308.0,424,Severe,23.4,8.45,15.8,9.16,6.34,68.2,0.0,9,0,8,0,0,2016,12,Winter
2016-12-28,507.75,345.6,439,Severe,23.0,9.6,15.8,10.51,8.71,75.66,0.0,9,0,8,0,0,2016,12,Winter
2016-12-29,346.0,255.2,403,Severe,22.1,11.2,16.05,11.89,9.1,79.76,0.0,9,0,8,0,0,2016,12,Winter
2016-12-30,347.25,251.6,402,Severe,21.5,10.65,15.65,13.25,9.26,79.15,0.0,9,0,8,0,0,2016,12,Winter
2016-12-31,355.75,254.8,403,Severe,21.95,11.25,15.69,12.98,9.11,79.62,0.0,9,0,8,0,0,2016,12,Winter
2017-01-01,402.5,280.2,413,Severe,21.7,10.7,15.55,10.83,6.95,81.92,0.0,8,0,6,0,0,2017,1,Winter
2017-01-02,357.75,224.33333333333337,380,Very Poor,22.5,10.35,16.06,9.37,5.19,74.81,0.0,8,0,6,0,0,2017,1,Winter
2017-01-03,350.75,240.83333333333337,393,Very Poor,22.95,10.25,16.58,9.69,5.8,73.62,0.0,8,0,6,0,0,2017,1,Winter
2017-01-04,323.5,217.33333333333337,375,Very Poor,23.35,10.9,16.71,9.61,6.63,77.96,0.0,8,0,6,0,0,2017,1,Winter
2017-01-05,265.0,188.66666666666663,353,Very Poor,23.0,12.4,16.77,18.08,10.84,76.96,1.8,8,0,6,0,0,2017,1,Winter
2017-01-06,182.5,152.5,326,Very Poor,19.4,11.35,14.56,15.99,10.7,87.03,5.4,8,0,6,0,0,2017,1,Winter
2017-01-07,217.25,152.5,326,Very Poor,18.4,10.6,13.63,11.44,7.97,81.08,0.0,8,0,6,0,0,2017,1,Winter
2017-01-08,266.75,151.5,325,Very Poor,19.2,8.35,12.98,12.43,9.45,71.83,0.0,4,0,3,0,0,2017,1,Winter
2017-01-09,225.25,118.63333333333333,295,Poor,16.7,6.35,10.99,17.58,10.89,59.68,0.0,4,0,3,0,0,2017,1,Winter
2017-01-10,287.0,164.16666666666666,335,Very Poor,15.95,4.55,9.65,17.07,10.74,57.57,0.0,4,0,3,0,0,2017,1,Winter
2017-01-11,408.75,243.33333333333337,395,Very Poor,16.85,4.2,10.14,11.75,8.91,64.22,0.0,4,0,3,0,0,2017,1,Winter
2017-01-12,385.25,243.83333333333337,395,Very Poor,17.85,4.95,10.47,12.03,9.22,65.87,0.0,4,0,3,0,0,2017,1,Winter
2017-01-13,451.6666666666667,406.6,463,Severe,18.45,4.4,11.35,10.69,7.5,64.22,0.0,4,0,3,0,0,2017,1,Winter
2017-01-14,203.0,211.5,371,Very Poor,20.25,8.3,13.79,10.46,6.74,62.99,0.0,4,0,3,0,0,2017,1,Winter
2017-01-15,259.25,167.66666666666666,337,Very Poor,19.6,10.45,14.5,15.53,11.63,62.25,0.2,3,0,4,0,3,2017,1,Winter
2017-01-16,195.5,132.0,310,Very Poor,16.55,5.95,10.66,12.29,9.68,75.57,0.0,3,0,4,0,3,2017,1,Winter
2017-01-17,253.0,176.16666666666666,344,Very Poor,19.05,5.15,11.48,11.09,8.8,72.6,0.0,3,0,4,0,3,2017,1,Winter
2017-01-18,217.75,130.66666666666666,309,Very Poor,20.8,7.1,12.9,16.42,13.48,66.47,0.0,3,0,4,0,3,2017,1,Winter
2017-01-19,189.75,120.86666666666667,302,Very Poor,19.3,6.45,12.0,14.69,12.25,68.03,0.0,3,0,4,0,3,2017,1,Winter
2017-01-20,235.0,216.5,374,Very Poor,19.75,7.3,13.25,12.07,9.53,65.73,0.1,3,0,4,0,3,2017,1,Winter
2017-01-21,358.0,285.5,415,Severe,22.9,9.65,15.71,9.75,8.02,72.94,0.0,3,0,4,0,3,2017,1,Winter
2017-01-22,223.0,220.5,378,Very Poor,23.45,10.55,16.33,12.78,9.18,70.97,0.0,3,0,4,0,3,2017,1,Winter
2017-01-23,400.5,200.33333333333337,362,Very Poor,24.9,10.4,16.93,10.23,6.72,70.73,0.0,3,0,4,0,3,2017,1,Winter
2017-01-24,374.0,220.5,378,Very Poor,25.15,13.65,18.45,21.99,12.93,75.27,12.8,3,0,4,0,3,2017,1,Winter
2017-01-25,158.15,127.06,306,Very Poor,19.0,13.65,16.28,19.11,11.82,89.93,33.3,3,0,4,0,3,2017,1,Winter
2017-01-26,88.925,67.98333333333333,127,Moderate,17.9,12.35,14.72,19.39,12.92,81.45,1.8,3,0,4,0,3,2017,1,Winter
2017-01-27,136.65,98.8,230,Poor,19.65,10.1,14.24,13.57,9.99,81.82,0.0,3,0,4,0,3,2017,1,Winter
2017-01-28,166.0,114.6,282,Poor,21.0,10.95,14.88,16.92,12.41,82.11,0.0,3,0,4,0,3,2017,1,Winter
2017-01-29,272.0,159.20000000000002,331,Very Poor,20.8,10.05,14.79,8.71,7.28,84.42,0.0,2,0,3,0,2,2017,1,Winter
2017-01-30,282.5,175.66666666666666,343,Very Poor,21.15,11.1,15.62,12.54,6.88,84.28,0.0,2,0,3,0,2,2017,1,Winter
2017-01-31,219.0,143.33333333333334,319,Very Poor,20.6,9.8,14.65,11.68,9.0,80.92,0.0,2,0,3,0,2,2017,1,Winter
2017-02-01,364.75,208.5,368,Very Poor,21.35,9.15,14.74,10.97,6.3,78.53,0.0,2,0,3,0,2,2017,2,Winter
2017-02-02,365.0,219.0,376,Very Poor,22.15,9.3,14.7,10.09,6.89,82.35,0.0,2,0,3,0,2,2017,2,Winter
2017-02-03,263.5,181.33333333333337,348,Very Poor,22.55,11.7,16.83,22.17,14.63,78.62,0.0,2,0,3,0,2,2017,2,Winter
2017-02-04,92.75,55.833333333333336,93,Satisfactory,21.75,14.55,17.65,23.51,13.05,79.47,3.2,2,0,3,0,2,2017,2,Winter
2017-02-05,211.25,91.33333333333331,205,Poor,21.75,11.8,16.15,16.79,10.74,77.73,0.1,2,0,3,0,0,2017,2,Winter
2017-02-06,182.75,85.03333333333335,184,Moderate,19.95,9.7,14.28,16.81,11.42,73.21,0.0,2,0,3,0,0,2017,2,Winter
