date,value,sensor_id,location_id,location_name,parameter
2025-05-28,125.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-05-29,156.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-05-30,214.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-05-31,174.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-01-06,136.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-02-06,119.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-03-06,184.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-04-06,133.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-05-06,78.9,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-06,166.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-06,172.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-06,217.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-06,225.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-06,248.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-06,170.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-06,150.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-13,124.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-14,106.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-15,111.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-16,62.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-17,76.9,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-18,66.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-19,53.8,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-20,59.9,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-21,52.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-22,77.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-23,82.3,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-24,96.4,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-25,63.6,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-26,52.3,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-27,67.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-28,58.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-29,74.4,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-30,49.8,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-01-07,60.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-02-07,60.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-03-07,54.9,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-04-07,71.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-05-07,62.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-07,36.9,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-07,73.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-07,35.3,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-07,26.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-07,77.6,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-07,69.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-07,55.4,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-13,34.6,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-14,34.4,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-15,52.4,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-16,34.2,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-17,46.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-18,41.4,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-19,58.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-20,67.6,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-21,58.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-22,40.8,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-23,85.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-24,92.6,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-25,49.3,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-26,54.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-27,72.4,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-28,37.8,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-29,35.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-30,24.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-31,51.8,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-01-08,59.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-02-08,74.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-03-08,80.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-04-08,66.4,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-05-08,85.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-08,86.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-08,89.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-08,32.6,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-08,73.9,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-08,85.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-08,74.4,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-08,99.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-13,54.2,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-14,63.6,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-15,54.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-16,55.9,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-17,58.2,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-18,55.2,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-19,43.9,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-20,43.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-21,76.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-22,59.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-24,45.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-25,32.2,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-26,54.2,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-27,77.6,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-28,80.3,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-29,65.9,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-30,49.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-31,21.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-01-09,16.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-02-09,35.3,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-03-09,2.41,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-04-09,47.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-05-09,23.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-09,53.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-09,59.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-09,63.3,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-09,57.9,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-09,64.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-09,74.7,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-09,90.3,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-13,88.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-14,101.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-15,104.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-16,101.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-17,99.2,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-18,128.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-19,105.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-20,119.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-21,114.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-22,77.6,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-23,81.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-24,74.3,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-25,90.8,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-26,154.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-27,79.9,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-28,79.1,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-29,66.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-30,45.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-01-10,59.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-02-10,73.8,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-03-10,132.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-04-10,117.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-05-10,51.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-10,34.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-10,60.5,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-10,98.2,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-10,160.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-10,163.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-10,152.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-10,158.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-13,175.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-14,218.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-15,217.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-16,232.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-17,221.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-18,280.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-19,504.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-20,788.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-21,293.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-22,205.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-23,189.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-24,223.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-25,193.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-26,214.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-27,182.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-28,197.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-29,239.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-30,105.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-31,276.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-01-11,255.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-02-11,227.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-03-11,155.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-04-11,160.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-05-11,257.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-11,334.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-11,389.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-11,324.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-11,392.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-11,450.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-11,472.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-11,414.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-13,350.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-14,352.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-15,341.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-16,301.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-17,336.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-18,342.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-19,318.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-20,229.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-21,295.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-22,375.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-23,343.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-24,335.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-25,346.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-26,376.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-27,358.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-28,241.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-29,250.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-30,258.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-01-12,369.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-02-12,249.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-03-12,262.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-04-12,286.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-05-12,276.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-06-12,263.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-07-12,243.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-08-12,229.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-09-12,254.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-10-12,275.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-11-12,341.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-12,490.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-13,450.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-14,355.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-15,241.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-16,280.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-17,355.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-18,308.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-19,323.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-20,279.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-21,388.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-22,321.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-23,124.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-24,162.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-25,255.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-26,327.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-27,326.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-28,355.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2025-12-29,336.0,12234701,5404,"Pusa, Delhi - IMD",pm10
2016-04-02,437.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-02,349.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-02,361.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-02,325.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-09-02,330.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-10-02,281.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-11-02,334.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-12-02,314.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-02-14,236.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-02-15,324.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-02-16,194.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-02-17,186.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-02-18,338.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-02-19,259.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-02-21,142.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-02-29,409.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-02-03,248.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-03,196.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-03,227.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-03,301.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-09-03,327.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-10-03,298.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-11-03,177.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-13,44.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-14,245.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-15,290.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-16,218.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-20,200.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-21,420.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-22,296.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-24,276.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-25,222.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-29,263.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-04,407.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-04,392.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-04,252.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-04,199.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-09-04,133.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-10-04,268.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-11-04,277.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-12-04,309.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-13,312.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-14,407.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-17,434.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-18,385.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-19,430.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-20,372.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-23,257.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-24,467.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-25,642.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-26,856.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-27,807.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-28,620.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-05,413.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-05,324.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-05,314.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-05,409.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-05,364.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-05,277.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-09-05,282.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-10-05,200.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-11-05,455.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-12-05,536.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-13,480.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-14,952.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-15,498.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-16,459.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-17,540.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-18,346.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-19,308.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-20,419.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-30,780.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-31,621.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-01-06,644.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-06,358.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-06,309.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-06,332.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-06,237.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-06,273.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-09-06,418.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-10-06,510.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-11-06,701.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-12-06,584.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-13,404.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-14,516.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-15,162.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-16,204.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-17,197.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-18,137.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-19,97.7,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-20,96.6,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-21,185.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-22,193.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-23,611.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-24,222.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-25,149.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-26,112.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-27,201.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-28,97.7,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-29,181.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-30,191.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-01-07,211.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-02-07,152.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-07,111.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-07,359.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-07,230.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-07,121.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-07,141.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-07,149.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-09-07,163.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-10-07,98.3,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-11-07,88.5,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-12-07,109.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-15,39.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-17,176.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-18,621.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-19,627.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-20,508.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-21,307.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-22,155.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-24,329.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-25,167.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-26,155.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-27,87.6,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-28,95.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-29,74.4,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-30,76.1,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-31,75.2,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-01-08,70.4,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-02-08,130.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-03-08,162.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-04-08,125.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-05-08,127.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-06-08,118.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-07-08,157.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-08,98.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-09-08,60.6,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-10-08,27.3,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-11-08,103.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-12-08,177.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-13,138.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-14,444.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-15,545.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-16,427.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-17,264.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-18,255.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-19,142.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-20,117.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-21,150.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-22,159.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-23,172.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-28,330.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-29,126.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
2016-08-30,59.0,381,235,"Anand Vihar, New Delhi - DPCC",pm10
